@relation APPLIED_DATA

@attribute HAVG numeric
@attribute AAVG numeric
@attribute HSLG numeric
@attribute ASLG numeric
@attribute HOBP numeric
@attribute AOBP numeric
@attribute HRBIP numeric
@attribute ARBIP numeric
@attribute HOAVG numeric
@attribute AOAVG numeric
@attribute HOOBP numeric
@attribute AOOBP numeric
@attribute HWHIP numeric
@attribute AWHIP numeric
@attribute HERA numeric
@attribute AERA numeric
@attribute HQSP numeric
@attribute AQSP numeric
@attribute HPhyta numeric
@attribute APhyta numeric
@attribute HRank numeric
@attribute HWP numeric
@attribute AWP numeric
@attribute HOPS numeric
@attribute AOPS numeric
@attribute HGPA numeric
@attribute AGPA numeric
@attribute 'HERA * ARBIP' numeric
@attribute 'AERA * HRBIP' numeric
@attribute 'HWHIP * AGPA / 9' numeric
@attribute 'AWHIP * HGPA / 9' numeric
@attribute '(HPhyta + HWP)/2' numeric
@attribute '(APhyta + AWP)/2' numeric
@attribute HHitter numeric
@attribute AHitter numeric
@attribute HPitcher numeric
@attribute APitcher numeric
@attribute HResult {lose,win}

@data
0.2822,0.2668,0.4367,0.4228,0.3551,0.3526,3.5862,3.7611,0.3254,0.2529,0.3559,0.3177,1.5254,1.3474,5.4915,3.2829,0.4286,0.7273,0.371921,0.467264,0.4161,0.4161,0.4754,0.7918,0.7754,0.26897,0.267845,20.654081,11.773136,0.045397,0.040268,0.394011,0.471332,4.6602,4.8033,8.1268,5.9282,win
0.3043,0.2853,0.45,0.4348,0.3833,0.383,4.4737,3.5983,0.2423,0.2729,0.3281,0.372,1.3966,1.6167,4.5,5.475,0.7381,0.625,0.538167,0.455135,0.5134,0.5134,0.4675,0.8333,0.8178,0.284985,0.28485,16.19235,24.493508,0.044202,0.051193,0.525783,0.461317,5.6113,4.7014,7.2051,8.3616,win
0.2593,0.3182,0.414,0.5397,0.338,0.3936,3.2087,3.8718,0.2557,0.2597,0.3314,0.3254,1.3512,1.3578,3.5702,5.0043,0.8421,0.8909,0.462719,0.570753,0.4655,0.4655,0.5434,0.752,0.9333,0.2556,0.28062,13.8231,16.057297,0.04213,0.038562,0.464109,0.557076,4.22,5.1233,6.3506,7.8381,lose
0.2915,0.2877,0.4813,0.4586,0.3764,0.3687,4.4017,4.9739,0.2877,0.2778,0.3459,0.3081,1.486,1.2326,4.5421,4.5,0.56,0.75,0.48063,0.593137,0.4536,0.4536,0.5525,0.8577,0.8273,0.289705,0.28624,22.591951,19.80765,0.047261,0.039677,0.467115,0.572819,5.5509,6.0889,7.2217,7.0685,lose
0.2876,0.274,0.4418,0.4132,0.3621,0.356,3.6667,4.0789,0.324,0.2842,0.4475,0.3466,2.3095,1.4783,7.5,5.087,0.7857,0.7368,0.378422,0.460996,0.4171,0.4171,0.4696,0.8039,0.7692,0.273395,0.27065,30.59175,18.652503,0.069452,0.044907,0.397761,0.465298,4.7582,5.1221,11.3667,7.9329,win
0.2953,0.2759,0.4427,0.4168,0.3758,0.3553,3.9913,3.7478,0.2869,0.2641,0.3459,0.3625,1.5085,1.471,4.8814,4.8996,0.6667,0.7308,0.538629,0.459706,0.5141,0.5141,0.4685,0.8185,0.7721,0.279785,0.27056,18.294511,19.555773,0.045349,0.045729,0.526364,0.464103,5.1051,4.7958,7.6894,7.728,win
0.3047,0.269,0.5166,0.4001,0.3842,0.3405,4.1949,2.9832,0.2773,0.2561,0.3399,0.371,1.4023,1.5942,4.1442,4.6957,0.7083,0.6667,0.573499,0.438677,0.5462,0.5462,0.4577,0.9008,0.7406,0.30204,0.282375,12.362977,19.697992,0.043997,0.053501,0.559849,0.448189,5.4004,3.9928,6.872,7.5837,win
0.285,0.2715,0.4376,0.435,0.3846,0.3472,3.4576,3.3879,0.2843,0.2407,0.3761,0.3488,1.6355,1.5238,5.4,5.1429,0.7667,0.8,0.454715,0.458923,0.4672,0.4672,0.4647,0.8222,0.7822,0.28247,0.26564,18.29466,17.782091,0.048273,0.047825,0.460958,0.461811,4.5648,4.4416,8.4626,8.0562,win
0.2875,0.299,0.4489,0.4681,0.3666,0.3789,5.3707,5.3419,0.2508,0.2896,0.3028,0.3507,1.2,1.5709,3.287,6.4764,0.6667,0.5,0.593868,0.603105,0.5532,0.5532,0.5827,0.8155,0.847,0.277195,0.28273,17.558825,34.782801,0.037697,0.048383,0.573534,0.592903,6.4737,6.4879,5.7073,9.1876,lose
0.2877,0.2812,0.4709,0.4316,0.3682,0.3588,4.5847,3.8898,0.2759,0.2622,0.3621,0.3328,1.5317,1.3725,5.7993,4,0.72,0.72,0.479358,0.380655,0.4529,0.4529,0.418,0.8391,0.7904,0.283415,0.279185,22.558117,18.3388,0.047514,0.043221,0.466129,0.399327,5.7115,4.9614,8.689,6.6875,win
0.3023,0.2794,0.4452,0.4301,0.3828,0.3604,4.2586,3.5086,0.264,0.2676,0.3393,0.3225,1.3981,1.3598,3.541,4.1636,0.75,0.7391,0.539022,0.459288,0.5148,0.5148,0.4683,0.828,0.7905,0.28356,0.27348,12.423953,17.731107,0.042484,0.042843,0.526911,0.463794,5.3889,4.5785,6.2924,6.8526,win
0.298,0.2646,0.4824,0.3912,0.3754,0.3358,3.5798,3.0417,0.248,0.2614,0.3081,0.3405,1.2752,1.3846,3.6591,4.4862,0.5769,0.6842,0.578521,0.432249,0.5468,0.5468,0.4525,0.8578,0.727,0.28953,0.27171,11.129884,16.059699,0.038498,0.044543,0.56266,0.442374,4.7356,4.0333,6.0673,7.1569,win
0.2822,0.2693,0.4257,0.4329,0.3779,0.3474,3.7143,3.1453,0.2921,0.222,0.3668,0.3071,1.5341,1.2118,6.0341,2.2991,0.72,0.8077,0.459562,0.45442,0.4679,0.4679,0.4604,0.8036,0.7803,0.27648,0.262755,18.979055,8.539547,0.044788,0.037226,0.463731,0.45741,4.8001,4.1949,8.9471,4.8477,lose
0.2879,0.3042,0.4503,0.4795,0.3653,0.3855,4.9829,5.1186,0.216,0.2488,0.273,0.2874,0.992,1.1313,2.5972,3.5438,0.88,0.625,0.592127,0.602783,0.5524,0.5524,0.5818,0.8156,0.865,0.27696,0.28605,13.294028,17.658401,0.031529,0.034814,0.572263,0.592292,6.0864,6.2878,4.9582,5.8363,lose
0.2877,0.2831,0.4713,0.4432,0.3692,0.3607,4.3109,3.7983,0.2412,0.3103,0.295,0.4022,1.1437,1.8522,3.3621,7.3957,0.8462,0.5652,0.480239,0.380955,0.4537,0.4537,0.4187,0.8405,0.8039,0.283965,0.28014,12.770264,31.882123,0.0356,0.05844,0.466969,0.399828,5.4391,4.8853,5.8882,10.5256,win
0.2663,0.2828,0.393,0.4325,0.3369,0.3617,3.0579,3.825,0.2624,0.3229,0.3016,0.3564,1.2261,1.5221,4.2261,5.1618,0.68,0.5,0.432455,0.378842,0.4529,0.4529,0.4163,0.7299,0.7942,0.249855,0.261015,16.164833,15.784268,0.035559,0.042256,0.442677,0.397571,4.0541,4.902,6.6962,7.8632,lose
0.2713,0.2994,0.4098,0.4672,0.3524,0.3793,4.094,5.4538,0.2781,0.2408,0.3626,0.3196,1.5128,1.3287,6.4615,4.7203,0.5,0.7083,0.457196,0.610429,0.4665,0.4665,0.5899,0.7622,0.8465,0.26103,0.273135,35.239729,19.324908,0.045911,0.038537,0.461848,0.600165,5.1275,6.5997,9.115,7.3177,lose
0.2808,0.3043,0.4263,0.5124,0.3756,0.3835,3.925,4.9083,0.3418,0.295,0.4135,0.3659,1.9875,1.6398,7.9313,5.8347,0.5217,0.7667,0.459116,0.578229,0.4672,0.4672,0.5474,0.8019,0.8959,0.275595,0.27915,38.9292,22.901198,0.061646,0.050213,0.463158,0.562815,5.0077,6.1085,11.1958,8.9021,lose
0.2702,0.2878,0.4382,0.4612,0.3498,0.3667,3.0339,4.7667,0.2751,0.3333,0.3472,0.3659,1.4736,1.6667,4.5793,6,0.5556,0.75,0.455586,0.483138,0.4618,0.4618,0.4545,0.788,0.8279,0.26696,0.274565,21.828149,18.2034,0.044955,0.049438,0.458693,0.468819,4.0921,5.8824,7.2308,9.1159,lose
0.285,0.2931,0.4458,0.4326,0.3629,0.3746,5.339,4.7778,0.2684,0.1865,0.3402,0.3084,1.3235,1.1963,3.8824,2.1534,0.8261,1,0.581572,0.540928,0.5516,0.5516,0.5155,0.8087,0.8072,0.274755,0.28002,18.549331,11.497003,0.041178,0.036521,0.566586,0.528214,6.4327,5.8781,6.6406,4.8446,win
0.2661,0.2883,0.3924,0.4408,0.3361,0.3582,3.0574,3.0826,0.3063,0.2925,0.4,0.3861,1.6585,1.7576,4.6098,5.3636,0.7111,0.6154,0.431133,0.380508,0.4523,0.4523,0.4184,0.7285,0.799,0.249345,0.25929,14.210169,16.398671,0.047781,0.048694,0.441717,0.399454,4.052,4.1699,7.6857,8.4152,win
0.2686,0.3036,0.3993,0.4765,0.346,0.3846,3.3644,5.3333,0.2575,0.2865,0.3266,0.339,1.4044,1.4025,3.7721,4.7925,0.6957,0.6087,0.448277,0.616985,0.4658,0.4658,0.5965,0.7453,0.8611,0.255525,0.272895,20.117741,16.123887,0.042584,0.039819,0.457039,0.606743,4.3783,6.498,6.4563,7.4292,win
0.2817,0.2981,0.429,0.4789,0.3747,0.3752,3.4298,3.876,0.2679,0.3,0.3686,0.3824,1.5873,1.6957,5.2857,5.8696,0.64,0.6667,0.456089,0.5803,0.4666,0.4666,0.5494,0.8037,0.8541,0.275865,0.27609,20.487373,20.131554,0.048693,0.051976,0.461345,0.56485,4.5152,5.0282,8.1495,8.9144,lose
0.2679,0.2884,0.4373,0.4575,0.3506,0.3634,3.1933,3.9091,0.259,0.27,0.3333,0.3349,1.3552,1.3562,3.8571,4.0068,0.8,0.7308,0.454459,0.484684,0.461,0.461,0.4568,0.7879,0.8209,0.267095,0.272855,15.07779,12.794914,0.041086,0.040248,0.457729,0.470742,4.2491,5.0184,6.6046,6.6987,lose
0.2879,0.3065,0.4491,0.4537,0.3665,0.3851,5.1765,3.8475,0.2444,0.2472,0.3455,0.2924,1.4353,1.1755,4.6619,3.1408,0.6957,0.6667,0.588325,0.532415,0.5522,0.5522,0.5072,0.8156,0.8388,0.2772,0.28557,17.93666,16.258351,0.045542,0.036205,0.570262,0.519807,6.28,4.9928,7.3828,5.5226,lose
0.2714,0.2886,0.4024,0.4503,0.3417,0.3633,3.0325,4.0738,0.2851,0.2981,0.3214,0.3506,1.2368,1.5128,3.5526,4.8462,0.6842,0.5686,0.437051,0.486822,0.453,0.453,0.4594,0.7441,0.8136,0.254365,0.264085,14.472582,14.696102,0.036291,0.042756,0.445025,0.473111,4.048,5.176,6.0801,7.5763,lose
0.2707,0.3007,0.3981,0.4832,0.349,0.3785,3.1597,3.7213,0.3069,0.2615,0.3537,0.3296,1.507,1.377,6.0279,4.8689,0.6538,0.8929,0.455008,0.580318,0.4666,0.4666,0.5494,0.7471,0.8617,0.256575,0.26985,22.431624,15.384263,0.045185,0.039256,0.460804,0.564859,4.1775,4.8837,8.8493,7.7299,lose
0.2784,0.303,0.4194,0.441,0.3693,0.3838,3.5328,3.9748,0.2577,0.248,0.3614,0.3345,1.5714,1.4362,6.033,4.4521,0.6792,0.7442,0.455749,0.534382,0.4659,0.4659,0.5092,0.7887,0.8248,0.271035,0.27756,23.979968,15.728379,0.048462,0.043251,0.460824,0.521791,4.5999,5.1026,8.9027,7.215,win
0.3018,0.2716,0.4757,0.4347,0.3815,0.3483,5.3471,3.2417,0.2483,0.3214,0.3151,0.4722,1.2829,2.0323,3.5526,9.5806,0.6957,0.5,0.610965,0.45228,0.5894,0.5894,0.4603,0.8572,0.783,0.2906,0.27566,11.516463,51.228426,0.039294,0.065621,0.600183,0.45629,6.5061,4.2963,6.0946,12.9065,lose
0.2827,0.2861,0.4335,0.4484,0.3549,0.3646,3.1721,5.3917,0.328,0.2841,0.4526,0.3147,2.3459,1.2761,7.9173,4.7351,0.7333,0.7143,0.376723,0.585669,0.4141,0.4141,0.5514,0.7884,0.813,0.26808,0.272445,42.687706,15.020211,0.071014,0.038011,0.395412,0.568534,4.2432,6.4908,11.7771,7.3243,win
0.2738,0.2997,0.4106,0.4836,0.3547,0.3765,3.9167,3.813,0.267,0.2774,0.3645,0.3427,1.4944,1.4129,5.119,4.0982,0.7037,0.72,0.44981,0.584191,0.4659,0.4659,0.5533,0.7653,0.8601,0.262265,0.272075,19.518747,16.05142,0.045177,0.041173,0.457855,0.568745,4.9558,4.9728,7.9486,6.8512,win
0.2848,0.303,0.4382,0.4403,0.3813,0.3842,3.8049,4.225,0.2275,0.2879,0.3454,0.3472,1.4201,1.5156,4.4734,4.9219,0.7742,0.6923,0.461837,0.528439,0.4667,0.4667,0.5035,0.8195,0.8245,0.281135,0.28244,18.900115,18.727337,0.044566,0.047343,0.464268,0.515969,4.9092,5.3525,7.2406,7.7649,win
0.2973,0.2706,0.4775,0.4349,0.3805,0.3475,4.9672,2.9339,0.2837,0.2927,0.3419,0.399,1.5142,1.8347,6.3028,6.9174,0.5238,0.5789,0.608057,0.455603,0.5886,0.5886,0.4637,0.858,0.7824,0.2906,0.27575,18.491785,34.360109,0.046393,0.05924,0.598328,0.459651,6.1225,3.9869,8.9664,10.0227,win
0.2768,0.2856,0.4207,0.4473,0.3437,0.3637,3.3171,5.3554,0.2641,0.2508,0.3338,0.3059,1.3836,1.2122,4.1321,3.1959,0.6923,0.6923,0.382954,0.579128,0.415,0.415,0.5449,0.7644,0.811,0.25984,0.26884,22.129048,10.60112,0.04133,0.034998,0.398977,0.562014,4.3583,6.452,6.8059,5.6571,lose
0.2694,0.2858,0.3955,0.4451,0.3392,0.3603,2.9516,4.2602,0.2559,0.2771,0.3738,0.365,1.6159,1.5552,4.9321,5.7793,0.6429,0.7308,0.433923,0.490384,0.4524,0.4524,0.4638,0.7347,0.8054,0.251515,0.26101,21.011732,17.058182,0.046863,0.043462,0.443162,0.477092,3.9557,5.3514,7.8206,8.7074,lose
0.2676,0.2798,0.3938,0.4263,0.3371,0.3734,3.088,4.0565,0.2702,0.1493,0.3485,0.2245,1.4414,0.7934,4.6216,1.7851,0.7,0.8,0.434033,0.462818,0.4524,0.4524,0.4674,0.7309,0.7997,0.250145,0.26648,18.74752,5.512389,0.042678,0.022052,0.443217,0.465109,4.0865,5.136,7.3817,3.7523,win
0.3106,0.2935,0.5102,0.4321,0.3866,0.3751,4.8952,4.6777,0.2515,0.2595,0.3101,0.3344,1.2917,1.357,3.5357,3.5322,0.5926,0.76,0.581222,0.527536,0.5502,0.5502,0.5028,0.8968,0.8072,0.30152,0.296345,16.538944,17.290825,0.042532,0.045463,0.565711,0.515168,6.1026,5.7784,5.9816,6.2431,win
0.2711,0.2937,0.4061,0.4735,0.3526,0.3749,4.0909,4.5242,0.2664,0.2389,0.3214,0.2963,1.3527,1.1444,4.1585,3.3,0.75,0.8519,0.453332,0.490398,0.4667,0.4667,0.4639,0.7587,0.8484,0.260195,0.27023,18.813886,13.49997,0.040616,0.033085,0.460016,0.477149,5.1207,5.6663,6.849,5.8315,lose
0.2986,0.2881,0.4686,0.4434,0.3799,0.3631,5.3171,3.9597,0.2492,0.3182,0.2868,0.3506,1.1273,1.5,3.4364,4.6731,0.64,0.5556,0.610989,0.379033,0.5892,0.5892,0.4143,0.8485,0.8065,0.288105,0.280545,13.607113,24.84734,0.03514,0.048018,0.600094,0.396667,6.4642,5.0543,5.7397,7.3975,win
0.2789,0.2917,0.4392,0.4576,0.3515,0.3715,2.3279,4.9508,0.223,0.2215,0.3085,0.2789,1.2241,1.0217,2.3404,2.9232,0.8148,0.8462,0.451371,0.583683,0.4598,0.4598,0.5494,0.7907,0.8291,0.267975,0.276975,11.586852,6.804917,0.037672,0.030421,0.455585,0.566541,3.3975,6.0716,4.9108,5.2915,lose
0.278,0.2888,0.4178,0.4255,0.3431,0.3838,2.3571,3.56,0.2615,0.2546,0.3003,0.3589,1.2162,1.551,4.0977,5.6939,0.6923,0.6852,0.435601,0.462543,0.4531,0.4531,0.4674,0.7609,0.8093,0.258845,0.27716,14.587812,13.421092,0.037454,0.044608,0.44435,0.464972,3.396,4.6581,6.568,8.5436,win
0.3116,0.3045,0.5291,0.4488,0.3889,0.3857,4.816,3.7541,0.2912,0.201,0.3641,0.3237,1.6265,1.2959,5.8554,2.8757,0.7742,0.9091,0.585251,0.52166,0.5507,0.5507,0.4973,0.918,0.8345,0.30728,0.30584,21.981757,13.849371,0.055272,0.044245,0.567975,0.50948,6.0456,4.8931,8.9114,5.6054,win
0.2737,0.2947,0.3865,0.4725,0.3489,0.3749,3.0656,4.472,0.2892,0.3103,0.3656,0.3651,1.5476,1.5366,7.0714,5.9268,0.4444,0.8,0.449289,0.49457,0.466,0.466,0.4688,0.7354,0.8474,0.25363,0.26533,31.623301,18.169198,0.045625,0.043303,0.457645,0.481685,4.0747,5.6141,9.7182,8.9388,win
0.3031,0.2909,0.4787,0.4358,0.3837,0.3638,5.2016,3.176,0.2373,0.3315,0.3144,0.4598,1.3,2.1176,4.62,6.9485,0.72,0.7381,0.612513,0.377542,0.5897,0.5897,0.4127,0.8624,0.7996,0.29234,0.283385,14.67312,36.143318,0.040933,0.068784,0.601106,0.395121,6.3671,4.2665,7.1917,10.5955,win
0.2652,0.2876,0.4309,0.4493,0.3392,0.3669,3.1057,5.3496,0.2767,0.2699,0.3475,0.3427,1.4873,1.3271,4.6335,3.785,0.5357,0.8333,0.448513,0.586124,0.459,0.459,0.5517,0.7701,0.8162,0.260365,0.27283,24.787372,11.755075,0.045087,0.038392,0.453756,0.568912,4.141,6.4534,7.2807,6.558,win
0.3034,0.2689,0.4488,0.4339,0.3845,0.3446,4.0163,2.9274,0.2462,0.2689,0.2929,0.3409,1.1788,1.3964,3.0766,4.0255,0.68,0.7619,0.517963,0.451946,0.494,0.494,0.4599,0.8333,0.7785,0.285225,0.26727,9.006439,16.167616,0.035006,0.044254,0.505981,0.455923,5.153,3.9748,5.4745,6.7936,lose
0.286,0.2696,0.4351,0.3936,0.38,0.3477,3.5714,3.2764,0.2695,0.2535,0.3704,0.321,1.5985,1.3681,5.25,3.625,0.6538,0.7083,0.457904,0.450262,0.4629,0.4629,0.4668,0.8151,0.7413,0.279775,0.26524,17.2011,12.946325,0.04711,0.042529,0.460402,0.458531,4.6725,4.2873,8.1422,6.2759,lose
0.2921,0.3015,0.4687,0.4751,0.3717,0.3808,4.6508,5.328,0.2653,0.2951,0.3288,0.3459,1.3247,1.4455,3.8571,5.0993,0.7407,0.5833,0.493914,0.612279,0.4684,0.4684,0.5903,0.8404,0.8559,0.28444,0.288535,20.550629,23.715824,0.042469,0.045684,0.481157,0.60129,5.7833,6.4854,6.5166,7.7691,win
0.2869,0.3134,0.4474,0.5245,0.3659,0.3917,5.3226,5.1587,0.248,0.3542,0.3478,0.4259,1.4542,2.0909,4.5763,7.3636,0.7083,0.5,0.582775,0.587371,0.5484,0.5484,0.5513,0.8133,0.9162,0.276505,0.288115,23.607759,39.193497,0.046553,0.064238,0.565587,0.569335,6.4228,6.3883,7.3346,10.7346,lose
0.2813,0.2745,0.4295,0.4095,0.3565,0.3445,4.1746,2.8898,0.3128,0.2903,0.4314,0.3265,2.1656,1.265,7.3311,3.8462,0.75,0.65,0.377856,0.441304,0.4134,0.4134,0.4538,0.786,0.754,0.2678,0.2624,21.185413,16.056347,0.063139,0.037641,0.395628,0.447552,5.2419,3.9183,10.9909,6.378,win
0.2763,0.2712,0.4005,0.3978,0.3615,0.3473,2.9449,3.2016,0.2265,0.2626,0.3442,0.3565,1.381,1.4429,4.1429,5.045,0.7576,0.7143,0.453333,0.455929,0.4623,0.4623,0.4723,0.762,0.7451,0.2628,0.25641,13.263909,14.857021,0.039345,0.042133,0.457817,0.464114,3.9832,4.2179,6.8522,7.8213,lose
0.2922,0.3017,0.4696,0.4753,0.3713,0.3817,4.5748,5.1984,0.3,0.3673,0.3571,0.4561,1.5455,2.4194,4.7045,15.6774,0.5769,0.75,0.494618,0.6111,0.4691,0.4691,0.5887,0.8409,0.857,0.284485,0.289165,24.455873,71.72097,0.049656,0.076476,0.481859,0.5999,5.7079,6.3571,7.484,19.6702,lose
0.2887,0.3111,0.4522,0.521,0.3696,0.3888,4.992,5.2205,0.2923,0.2429,0.322,0.3537,1.3271,1.5,4.9182,4,0.6818,1,0.581502,0.58745,0.5477,0.5477,0.5513,0.8218,0.9098,0.27937,0.28801,25.675463,19.968,0.042469,0.046562,0.564601,0.569375,6.1025,6.4414,7.5414,7.0966,win
0.2965,0.2718,0.4477,0.3973,0.3678,0.3452,3.0709,2.6953,0.2693,0.2989,0.34,0.393,1.4198,1.6222,4.3889,4.4,0.6667,0.7174,0.379086,0.440896,0.4143,0.4143,0.4536,0.8155,0.7425,0.277435,0.267265,11.829402,13.51196,0.042163,0.050006,0.396693,0.447248,4.1829,3.7096,7.0847,7.4315,win
0.2946,0.2798,0.427,0.4265,0.3775,0.3549,3.7984,4.2109,0.2887,0.3175,0.3429,0.4087,1.4929,1.9,5.1185,7.5375,0.6429,0.5417,0.516482,0.381349,0.4934,0.4934,0.4152,0.8045,0.7814,0.276625,0.266455,21.553492,28.63044,0.044199,0.058399,0.504941,0.398274,4.8975,5.2721,7.8859,10.7054,lose
0.3093,0.3031,0.5158,0.4928,0.3862,0.3856,5.3672,4.8268,0.2793,0.2753,0.3444,0.3327,1.4255,1.4556,4.3737,5.9911,0.6923,0.5455,0.583283,0.611122,0.547,0.547,0.5882,0.902,0.8784,0.30274,0.30247,21.110975,32.155432,0.047908,0.048963,0.565141,0.599661,6.5785,6.0083,7.1152,8.6002,win
0.2658,0.275,0.4287,0.4073,0.3397,0.3467,3.192,3.0078,0.2928,0.2618,0.3962,0.377,1.8271,1.6309,7.5113,4.7718,0.55,0.6552,0.453803,0.439996,0.4619,0.4619,0.4531,0.7684,0.754,0.26004,0.26319,22.592488,15.231586,0.05343,0.047122,0.457851,0.446548,4.2262,4.0368,10.5774,7.6967,win
0.2915,0.2843,0.467,0.4378,0.3701,0.381,4.7266,3.8594,0.2584,0.3019,0.3176,0.3744,1.3363,1.583,4.4602,6.6753,0.7273,0.6786,0.493351,0.450357,0.4684,0.4684,0.4616,0.8371,0.8188,0.283295,0.2882,17.213696,31.551473,0.042791,0.049828,0.480875,0.455978,5.8552,4.9625,7.0998,9.6132,win
0.2915,0.2771,0.4597,0.4137,0.3702,0.3564,4.6111,3.088,0.2551,0.2543,0.3098,0.355,1.234,1.5462,2.9547,5.8154,0.7143,0.7308,0.584914,0.460146,0.5483,0.5483,0.4764,0.8299,0.7701,0.281515,0.275305,9.124114,26.815391,0.037747,0.048364,0.566607,0.468273,5.7325,4.1352,5.4679,8.7017,win
0.2975,0.2913,0.4381,0.4455,0.3795,0.3662,4.56,3.9225,0.2618,0.3224,0.3399,0.3566,1.3891,1.5434,3.7565,4.3699,0.7308,0.6,0.50953,0.388571,0.4927,0.4927,0.4241,0.8176,0.8117,0.2803,0.274315,14.734871,19.926744,0.042339,0.048068,0.501115,0.406335,5.6751,5.0255,6.4781,7.1923,win
0.3126,0.3035,0.5215,0.4805,0.388,0.3836,5.031,5.1484,0.247,0.2493,0.3059,0.2853,1.2686,1.1221,3.4971,3.3488,0.6071,0.6538,0.583598,0.610118,0.5475,0.5475,0.5869,0.9095,0.8641,0.304975,0.302995,18.00447,16.847813,0.042709,0.038024,0.565549,0.598509,6.2531,6.316,5.9257,5.6593,lose
0.2742,0.2725,0.4545,0.401,0.3517,0.3419,3.381,3.0154,0.2575,0.2731,0.3662,0.3534,1.6456,1.4779,5.767,4.9381,0.7879,0.6667,0.457231,0.437558,0.4627,0.4627,0.4512,0.8062,0.7429,0.27189,0.26748,17.389812,16.695716,0.048907,0.044647,0.459965,0.444379,4.4614,4.0308,8.8242,7.7092,lose
0.2944,0.2828,0.4797,0.4345,0.3748,0.3785,4.5116,3.7907,0.2421,0.1905,0.2984,0.2568,1.1559,0.931,3.2903,2.2345,0.8571,0.6667,0.499341,0.444725,0.4692,0.4692,0.4562,0.8545,0.813,0.288585,0.29025,12.47254,10.08117,0.037278,0.029853,0.484271,0.450463,5.6605,4.8865,5.8438,4.2795,lose
0.2898,0.27,0.4554,0.3967,0.3684,0.3471,4.9528,3.5635,0.2182,0.2704,0.2746,0.3253,0.9925,1.3826,2.8262,4.4022,0.8519,0.72,0.586528,0.458138,0.5489,0.5489,0.4745,0.8238,0.7438,0.27963,0.270045,10.071164,21.803216,0.02978,0.042957,0.567714,0.466319,6.0664,4.5773,5.1634,7.1005,win
0.2912,0.2918,0.4336,0.4585,0.3723,0.3676,4.3889,3.9538,0.2091,0.2639,0.3282,0.33,1.3333,1.3354,3,3.8571,0.9167,0.75,0.510158,0.497386,0.4934,0.4934,0.4685,0.8059,0.8261,0.275935,0.27382,11.8614,16.928426,0.040565,0.040943,0.501779,0.482943,5.486,5.0717,5.7873,6.5364,lose
0.3025,0.2746,0.4782,0.4051,0.3807,0.3498,5.2248,3.378,0.2407,0.2684,0.3187,0.3474,1.3298,1.449,4.6831,6.2449,0.6923,0.5,0.611143,0.458177,0.5876,0.5876,0.4746,0.8589,0.7549,0.290865,0.27696,15.819512,32.628354,0.040922,0.046829,0.599371,0.466389,6.3862,4.4075,7.2646,8.8097,lose
0.2658,0.2866,0.4253,0.4498,0.3395,0.3846,3.4724,3.6538,0.2736,0.2333,0.3443,0.3544,1.4664,1.4375,4.5642,4.6406,0.5517,0.7353,0.455209,0.447193,0.462,0.462,0.4588,0.7648,0.8344,0.2591,0.279395,16.676674,16.114019,0.045523,0.041384,0.458605,0.452997,4.503,4.7748,7.2002,7.4011,lose
0.2906,0.2856,0.4582,0.4367,0.3697,0.3581,4.9766,3.2538,0.2713,0.3043,0.3437,0.4245,1.3304,2.1145,3.6964,6.994,0.84,0.7647,0.585723,0.388485,0.5495,0.5495,0.4242,0.8279,0.7948,0.280915,0.275695,12.027346,34.80634,0.040754,0.065999,0.567612,0.406343,6.0951,4.3342,6.4818,10.602,win
0.293,0.2884,0.4373,0.4489,0.374,0.3624,4.315,4.2366,0.2456,0.302,0.2917,0.3591,1.1717,1.5714,3.0566,4.7755,0.6923,0.5849,0.50605,0.501298,0.4927,0.4927,0.4731,0.8113,0.8113,0.277625,0.272405,12.949592,20.606283,0.035464,0.048473,0.499375,0.487199,5.4193,5.3363,5.4579,7.5929,lose
0.3142,0.27,0.5264,0.3993,0.3907,0.334,4.8385,2.687,0.3729,0.2886,0.4478,0.3243,2.3077,1.2581,8.3077,3.9194,0.6,0.619,0.581282,0.440082,0.5469,0.5469,0.4534,0.9171,0.7333,0.307415,0.2819,22.32279,18.964017,0.072282,0.042973,0.564091,0.446741,6.0698,3.6903,12.0361,6.4094,lose
0.3098,0.2757,0.4891,0.4057,0.3889,0.3509,5.5077,3.3984,0.2942,0.2504,0.3444,0.3164,1.4406,1.3355,5.0979,3.4934,0.6,0.72,0.608624,0.460655,0.5868,0.5868,0.477,0.878,0.7566,0.29728,0.28018,17.324703,19.240599,0.044847,0.044113,0.597712,0.468828,6.6955,4.4307,7.7771,6.1157,lose
0.2613,0.2821,0.4196,0.436,0.3354,0.3777,3.6172,3.916,0.2267,0.2826,0.3138,0.375,1.2583,1.6261,2.5103,5.2435,0.7857,0.7879,0.452577,0.450256,0.4613,0.4613,0.4621,0.755,0.8137,0.25583,0.274865,9.830335,18.966788,0.038429,0.046223,0.456939,0.456178,4.6335,5.0118,5.0948,8.3151,win
0.2948,0.2935,0.424,0.4719,0.3757,0.3735,3.6797,4.697,0.252,0.2532,0.3426,0.3145,1.4691,1.3193,4.732,4.3866,0.75,0.7391,0.504651,0.502567,0.4921,0.4921,0.475,0.7997,0.8454,0.275065,0.274075,22.226204,16.141372,0.044738,0.040321,0.498376,0.488783,4.7742,5.8359,7.5457,7.0127,win
